,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
113,36FQTHX30CEH77EMYZO2ZLAP78EB3F,33CKWXB73T7N7QG9Z0MWU0D7CE4111,AKQAI78JTXXC9,317,100% (149/149),Write a story about lovers with <b>indirect</b> characterization:,“He is a man who has never really known what it was to be loved by a woman.”,Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,,,,1,1
114,371DNNCG5DP34QE9A2AJQWOMT168TU,3F6KKYWMNLOKDS3AKG4PS9RJ4CJNDS,A35TF71Q0XO0PH,55,100% (16/16),Write a story about lovers with <b>indirect</b> characterization:,"""Mary's eyes were like the dew on the morning grass.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,inconsistency,,,1,1
115,371DNNCG5DP34QE9A2AJQWOMT168TU,3Y54SXRO1V84P7JG37GQB81ZFUYUT8,AGA1PIIWM8I8D,69,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"""Mary's eyes were like the dew on the morning grass.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,,,,1,1
116,371DNNCG5DP34QE9A2AJQWOMT168TU,3A0EX8ZRNIBLAU94DMMUEZ1Q5B1YBC,AKQAI78JTXXC9,101,100% (149/149),Write a story about lovers with <b>indirect</b> characterization:,"""Mary's eyes were like the dew on the morning grass.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,,,,-2,-1
117,3BKZLF9918M5RGDZ62EIK411299YQJ,354GIDR5ZLTNTCA97YEW2QBN2U3005,A173A97OFDAX9F,26,100% (5/5),Write a story about lovers with <b>indirect</b> characterization:,"""The first time they took each other in their arms, the ghosts came to life, and they were so deeply in love that they died."" ",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,none,,,1,1
118,3BKZLF9918M5RGDZ62EIK411299YQJ,3DBQWDE4YGLP9FOH5AM6UX3RRVLN5K,A35TF71Q0XO0PH,458,100% (16/16),Write a story about lovers with <b>indirect</b> characterization:,"""The first time they took each other in their arms, the ghosts came to life, and they were so deeply in love that they died."" ",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,inconsistency,,,1,1
119,3BKZLF9918M5RGDZ62EIK411299YQJ,30MVJZJNHW0CRCZ8T27VD6RC4739JX,A3PUUVUDORJS8W,102,100% (128/128),Write a story about lovers with <b>indirect</b> characterization:,"""The first time they took each other in their arms, the ghosts came to life, and they were so deeply in love that they died."" ",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,,,,1,1
120,32CXT5U15PQI43TYA70TVSAOCFD8UL,39OWYR0EPUEBNBLKIO8QXPSBK91FYJ,ABELRDZPHS45K,414,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"""He sat, and she sat, and they sat, and they sat, till they were weary; then they arose and walked forth in the valley; and they saw the sun go down over the mountains, and they were afraid.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,inconsistency,,,-1,-1
121,32CXT5U15PQI43TYA70TVSAOCFD8UL,39OWYR0EPUEBNBLKIO8QXPSBK9TYFU,AKQAI78JTXXC9,135,100% (149/149),Write a story about lovers with <b>indirect</b> characterization:,"""He sat, and she sat, and they sat, and they sat, till they were weary; then they arose and walked forth in the valley; and they saw the sun go down over the mountains, and they were afraid.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,,,,-1,-1
122,32CXT5U15PQI43TYA70TVSAOCFD8UL,3WRFBPLXRKBMV01DRRYDF057DZWN3W,ALDKDKRBR4LXD,282,100% (46/46),Write a story about lovers with <b>indirect</b> characterization:,"""He sat, and she sat, and they sat, and they sat, till they were weary; then they arose and walked forth in the valley; and they saw the sun go down over the mountains, and they were afraid.""",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",GLM,This seems very indirect and correct.,,,2,1
123,3XH7ZM9YYBHQ2GKRB5B2QDIFPMQR9O,37Q970SNZOVN1AF3CJ1GQ10G2EGS1B,A2CFI1X8OKYIL2,375,100% (66/66),Write a <b>fast-paced</b> story about lovers:,"Lovely, charismatic Aro is the lead singer of a great band, whose music brings positive change to the world. Aro is on the brink of superstardom, when he discovers that he has a fatal illness. He makes the decision that his life’s work is to find the cure for this unknown disease, so that he can live a longer, happier life. He is granted the chance to spend a year with the woman he loves, who happens to be his childhood sweetheart. There are many obstacles to overcome; but their love for each other remains strong.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,,,,2,1
124,3XH7ZM9YYBHQ2GKRB5B2QDIFPMQR9O,3VHP9MDGRX7YK8KFMWQ10Y0SHLCCF1,A3P9TM5PRYBH90,295,100% (31/31),Write a <b>fast-paced</b> story about lovers:,"Lovely, charismatic Aro is the lead singer of a great band, whose music brings positive change to the world. Aro is on the brink of superstardom, when he discovers that he has a fatal illness. He makes the decision that his life’s work is to find the cure for this unknown disease, so that he can live a longer, happier life. He is granted the chance to spend a year with the woman he loves, who happens to be his childhood sweetheart. There are many obstacles to overcome; but their love for each other remains strong.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,I did not notice anything like that.,,,1,1
125,3XH7ZM9YYBHQ2GKRB5B2QDIFPMQR9O,3BF51CHDT5XY4CG556LH8IA4OBWH0F,AKQAI78JTXXC9,241,100% (149/149),Write a <b>fast-paced</b> story about lovers:,"Lovely, charismatic Aro is the lead singer of a great band, whose music brings positive change to the world. Aro is on the brink of superstardom, when he discovers that he has a fatal illness. He makes the decision that his life’s work is to find the cure for this unknown disease, so that he can live a longer, happier life. He is granted the chance to spend a year with the woman he loves, who happens to be his childhood sweetheart. There are many obstacles to overcome; but their love for each other remains strong.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,,,,2,1
126,3PKVGQTFJQ753HSZJH3IPUB6YVBYRK,38YMOXR4M4MBFDX92UNYIMUIG256WF,A35TF71Q0XO0PH,26,100% (16/16),Write a <b>fast-paced</b> story about lovers:,"this one takes place in the 1970s, which means a boat, a car, and a helicopter. The end. The first page: _T HE LATIN AMERICAN LOVER_ _CHAPTER ONE_ _It was a long time ago, and the dawn of the_ 1970s _._ _A man in a white suit and tie, with a little white beard, drove down a road in a car._ _The man said, ""_ _A little bird told me that you're going to be very_ _happy with me, and that you're going to have a baby with me.""_ _He turned to the man next to him, a man with a black beard, and they_ _laughed._ _The man in the white suit and tie turned the car around and_ _started the engine again, this time driving down the road in a helicopter._ _The man in the black beard said to the man in the white suit and tie,_ _""What were you saying?""_ _The man in the white suit and tie said,_ _""_ _A little bird",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,passage,,,0,0
127,3PKVGQTFJQ753HSZJH3IPUB6YVBYRK,3CP1TO84P3OTKTZOJROM290TG0Y25C,A3PUUVUDORJS8W,145,100% (128/128),Write a <b>fast-paced</b> story about lovers:,"this one takes place in the 1970s, which means a boat, a car, and a helicopter. The end. The first page: _T HE LATIN AMERICAN LOVER_ _CHAPTER ONE_ _It was a long time ago, and the dawn of the_ 1970s _._ _A man in a white suit and tie, with a little white beard, drove down a road in a car._ _The man said, ""_ _A little bird told me that you're going to be very_ _happy with me, and that you're going to have a baby with me.""_ _He turned to the man next to him, a man with a black beard, and they_ _laughed._ _The man in the white suit and tie turned the car around and_ _started the engine again, this time driving down the road in a helicopter._ _The man in the black beard said to the man in the white suit and tie,_ _""What were you saying?""_ _The man in the white suit and tie said,_ _""_ _A little bird",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,"Problems with the copying of the text, includes the name of the book and some typos.",,,1,1
128,3PKVGQTFJQ753HSZJH3IPUB6YVBYRK,3IXEICO79C6JNWTF7PINV2NJC8N6TP,ANHDHJMXXH1O3,350,0% (0/0),Write a <b>fast-paced</b> story about lovers:,"this one takes place in the 1970s, which means a boat, a car, and a helicopter. The end. The first page: _T HE LATIN AMERICAN LOVER_ _CHAPTER ONE_ _It was a long time ago, and the dawn of the_ 1970s _._ _A man in a white suit and tie, with a little white beard, drove down a road in a car._ _The man said, ""_ _A little bird told me that you're going to be very_ _happy with me, and that you're going to have a baby with me.""_ _He turned to the man next to him, a man with a black beard, and they_ _laughed._ _The man in the white suit and tie turned the car around and_ _started the engine again, this time driving down the road in a helicopter._ _The man in the black beard said to the man in the white suit and tie,_ _""What were you saying?""_ _The man in the white suit and tie said,_ _""_ _A little bird",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,passage,,,1,1
129,3Z3R5YC0QCACJ5OWIGGP0O58G5ITFV,3WQQ9FUS6KH6VOIM0IO0FMDOCWZ8B9,A2CFI1X8OKYIL2,403,100% (66/66),Write a <b>fast-paced</b> story about lovers:,"a boy and a girl, who, after being kept apart by an evil sorcerer, are reunited by the intervention of the virtues.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,This is not so much a story as it is a sentence.,,,-1,-1
130,3Z3R5YC0QCACJ5OWIGGP0O58G5ITFV,3WMINLGALLQ3OH37BG49MXP1K5DCA2,A3PUUVUDORJS8W,102,100% (128/128),Write a <b>fast-paced</b> story about lovers:,"a boy and a girl, who, after being kept apart by an evil sorcerer, are reunited by the intervention of the virtues.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,grammatical issues. Also doesn’t quite make sense - what does ‘intervention of the virtues’ mean?,,,-1,-1
131,3Z3R5YC0QCACJ5OWIGGP0O58G5ITFV,3E4GGUZ1TIEW2CKRQESS4YJBDQGK22,AKQAI78JTXXC9,325,100% (149/149),Write a <b>fast-paced</b> story about lovers:,"a boy and a girl, who, after being kept apart by an evil sorcerer, are reunited by the intervention of the virtues.",Pacing,"fast-paced pacing: A fast-paced story moves quickly. The action in a fast-paced story is usually non-stop, and there is little time for character development or description.",GLM,,,,1,1
132,38LRF35D6UJW36NSYQ5X4B2DWTL3UO,37Q970SNZOVN1AF3CJ1GQ10G2ER1SV,A173A97OFDAX9F,28,100% (5/5),"Write a story about lovers with a <b>""Tragedy""</b> plot:","a young man and a young woman, both passionate about literature, meet at university and fall in love. The young man is forced to leave his beloved by his family, and the young woman is forbidden by her parents to marry him. The young man dies from a terrible accident, and the young woman is left with nothing but her love for him.",Plot,"""Tragedy"" plot: A ""Tragedy"" plot is a story in which the main character suffers from a major downfall. This can be caused by various factors such as pride, fate, or human error.",GLM,none,,,2,1
133,38LRF35D6UJW36NSYQ5X4B2DWTL3UO,3PW9OPU9P07UWBY5I4MAZJNC4KS12S,A3PUUVUDORJS8W,200,100% (128/128),"Write a story about lovers with a <b>""Tragedy""</b> plot:","a young man and a young woman, both passionate about literature, meet at university and fall in love. The young man is forced to leave his beloved by his family, and the young woman is forbidden by her parents to marry him. The young man dies from a terrible accident, and the young woman is left with nothing but her love for him.",Plot,"""Tragedy"" plot: A ""Tragedy"" plot is a story in which the main character suffers from a major downfall. This can be caused by various factors such as pride, fate, or human error.",GLM,,,,2,1
