,HITId,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Input.prompt,Input.response,Input.aspect,Input.definition,Input.setting,Answer.Others,Approve,Reject,Score,3Score
513,34F34TZU85MY48GFIRNEEZO97QE2JL,3QHK8ZVMIW51AV25U7X4KRZUQI5BL7,A1OWM3QO7QAKBN,276,100% (17/17),Write a story about lovers with <b>indirect</b> characterization:,"Though they had been dating for months, Emily still couldn't quite get used to the fact that she was now considered one of Nathan's ""old friends."" It had all happened so fast. One day they were just two people who enjoyed each other's company, and the next they were an official couple. Emily wasn't sure if she was ready for that kind of commitment, but she couldn't deny that she was head-over-heels in love with Nathan.<br><br>Nathan was always so thoughtful and considerate, always putting her needs first. He was always quick to make her laugh, even when she was having the worst day. And she loved the way he looked at her, like she was the only person in the world that mattered.<br><br>Emily knew that she was lucky to have found such a perfect partner, and she was determined to cherish every moment they had together.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,1,1
514,34F34TZU85MY48GFIRNEEZO97QE2JL,3TE3O8573AVIPGXMGY1P5A5P24NR2H,A3PUUVUDORJS8W,13,100% (68/68),Write a story about lovers with <b>indirect</b> characterization:,"Though they had been dating for months, Emily still couldn't quite get used to the fact that she was now considered one of Nathan's ""old friends."" It had all happened so fast. One day they were just two people who enjoyed each other's company, and the next they were an official couple. Emily wasn't sure if she was ready for that kind of commitment, but she couldn't deny that she was head-over-heels in love with Nathan.<br><br>Nathan was always so thoughtful and considerate, always putting her needs first. He was always quick to make her laugh, even when she was having the worst day. And she loved the way he looked at her, like she was the only person in the world that mattered.<br><br>Emily knew that she was lucky to have found such a perfect partner, and she was determined to cherish every moment they had together.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,2,1
515,34F34TZU85MY48GFIRNEEZO97QE2JL,3JPSL1DZ52MMFL0Y06DN28JDDVRANK,A3T9WZOUQGE2UW,104,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had been dating for months, Emily still couldn't quite get used to the fact that she was now considered one of Nathan's ""old friends."" It had all happened so fast. One day they were just two people who enjoyed each other's company, and the next they were an official couple. Emily wasn't sure if she was ready for that kind of commitment, but she couldn't deny that she was head-over-heels in love with Nathan.<br><br>Nathan was always so thoughtful and considerate, always putting her needs first. He was always quick to make her laugh, even when she was having the worst day. And she loved the way he looked at her, like she was the only person in the world that mattered.<br><br>Emily knew that she was lucky to have found such a perfect partner, and she was determined to cherish every moment they had together.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,"Story describes thoughts, but not actions, speech, or dialogue",,,1,1
516,3DWGDA5PPOR06IYDGC1JC4PYA76V1H,3UWN2HHPU8SQFHMSH6ZEN8DJZ1SSNS,A1OWM3QO7QAKBN,381,100% (17/17),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, Lily and James were already madly in love with each other. Lily was always daydreaming about their future together, while James was constantly finding new ways to make her laugh. They were always talking, whether it was about their hopes and dreams or simply about the events of their day.<br><br>One evening, they were sitting in Lily's bedroom, talking about their plans for the future. Lily was dreamily talking about getting married and having children, while James was nodding along, agreeing with everything she said. Suddenly, James got up and walked over to Lily, kneeling down in front of her.<br><br>""Lily, I love you,"" he said, gazing into her eyes. ""I want to spend the rest of my life with you. Will you marry me?""<br><br>Lily was ecstatic, and they hugged each other tightly. They both knew that they had found their soulmate in each other, and they couldn't imagine spending their lives with anyone else.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,1,1
517,3DWGDA5PPOR06IYDGC1JC4PYA76V1H,3OSWBBLG1OKPPMHEMMRYQBIH0CXDX8,A3PUUVUDORJS8W,12,100% (68/68),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, Lily and James were already madly in love with each other. Lily was always daydreaming about their future together, while James was constantly finding new ways to make her laugh. They were always talking, whether it was about their hopes and dreams or simply about the events of their day.<br><br>One evening, they were sitting in Lily's bedroom, talking about their plans for the future. Lily was dreamily talking about getting married and having children, while James was nodding along, agreeing with everything she said. Suddenly, James got up and walked over to Lily, kneeling down in front of her.<br><br>""Lily, I love you,"" he said, gazing into her eyes. ""I want to spend the rest of my life with you. Will you marry me?""<br><br>Lily was ecstatic, and they hugged each other tightly. They both knew that they had found their soulmate in each other, and they couldn't imagine spending their lives with anyone else.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,2,1
518,3DWGDA5PPOR06IYDGC1JC4PYA76V1H,3QFUFYSY982VP470THKJH0O4JU84FV,A3T9WZOUQGE2UW,45,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, Lily and James were already madly in love with each other. Lily was always daydreaming about their future together, while James was constantly finding new ways to make her laugh. They were always talking, whether it was about their hopes and dreams or simply about the events of their day.<br><br>One evening, they were sitting in Lily's bedroom, talking about their plans for the future. Lily was dreamily talking about getting married and having children, while James was nodding along, agreeing with everything she said. Suddenly, James got up and walked over to Lily, kneeling down in front of her.<br><br>""Lily, I love you,"" he said, gazing into her eyes. ""I want to spend the rest of my life with you. Will you marry me?""<br><br>Lily was ecstatic, and they hugged each other tightly. They both knew that they had found their soulmate in each other, and they couldn't imagine spending their lives with anyone else.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,No failures,,,2,1
519,3G5RUKN2FLQ5NISZIYULHTD4MGPN9Y,3RUIQRXJBLBDN4OHLKMYYUVZ2CMLL7,A1OWM3QO7QAKBN,272,100% (17/17),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been in love forever. They were always laughing and joking around with each other, and they could talk for hours about anything and everything. They just seemed to understand each other in a way that nobody else ever had.<br><br>One night, they were lying in bed together, talking about their future. Karen said she could see herself spending the rest of her life with John, and he said he felt the same way. They kissed each other passionately, and they both knew that they had found the love of their lives.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,2,1
520,3G5RUKN2FLQ5NISZIYULHTD4MGPN9Y,3HUTX6F6V4AFS356O6KLBF0KRH32OJ,A87S18ZIX476Q,72,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been in love forever. They were always laughing and joking around with each other, and they could talk for hours about anything and everything. They just seemed to understand each other in a way that nobody else ever had.<br><br>One night, they were lying in bed together, talking about their future. Karen said she could see herself spending the rest of her life with John, and he said he felt the same way. They kissed each other passionately, and they both knew that they had found the love of their lives.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,unverified facts,,,1,1
521,3G5RUKN2FLQ5NISZIYULHTD4MGPN9Y,34YB12FSQ8BH7US1A5QXLF5G60UMG8,AHU9OLV0YKIIW,158,0% (0/0),Write a story about lovers with <b>indirect</b> characterization:,"Though they had only been dating for a few months, John and Karen felt like they had been in love forever. They were always laughing and joking around with each other, and they could talk for hours about anything and everything. They just seemed to understand each other in a way that nobody else ever had.<br><br>One night, they were lying in bed together, talking about their future. Karen said she could see herself spending the rest of her life with John, and he said he felt the same way. They kissed each other passionately, and they both knew that they had found the love of their lives.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,Well put.,,,2,1
522,3JU8CV4BSUZ8XQ8I02QVI8DOHUFPOD,3NJM2BJS46TABL990ZM6CSEWDD5PCP,A1OWM3QO7QAKBN,160,100% (17/17),Write a story about lovers with <b>indirect</b> characterization:,"The couple had been dating for a year, and they were madly in love. They spent every waking moment together, and they could never get enough of each other. They were always telling each other how much they loved each other, and they were always eager to please one another.<br><br>But one day, something happened that made them both realize that they might not be meant to be together after all. They got into a huge argument, and they said some really hurtful things to each other. They both realized that they had been taking each other for granted, and that they had been neglecting their relationship.<br><br>They decided to take a break from each other, and they both agreed that it was for the best. They both knew that they still loved each other, but they also knew that they needed some time apart.<br><br>Although it was hard, they both eventually moved on and found happiness with other people. But they always look back on their time together with fondness, and they still believe that they were meant to be together.",Characterization,"indirect characterization: Indirect characterization is the process of describing a character through that character's thoughts, actions, speech, and dialogue.",definition,,,,2,1
